,daily_ret,equity
2025-11-27,0.0017035086691157505,1.7772294835680909
2025-11-28,-0.017036875766560107,1.7469510456478736
2025-12-01,-0.006640449033495874,1.7353505062652366
2025-12-02,-0.022270853875462668,1.6967027687174934
2025-12-03,0.021238025632437554,1.7327373856101433
2025-12-04,0.030720447808291793,1.785967854030256
2025-12-05,0.007124656290493171,1.7986922611360912
2025-12-08,0.004923995672926441,1.8075490140468513
2025-12-09,-0.02076035603466002,1.77002365296514
2025-12-10,-0.004155565616356282,1.7626682035327408
2025-12-11,-0.003918669035063934,1.7557608902244652
2025-12-12,0.0021239445316785584,1.7594900289661926
2025-12-15,0.026862497743179094,1.8067543258984429
2025-12-16,-0.011227182099485209,1.7864695660725483
2025-12-17,0.02726251004108228,1.8351732105556893
2025-12-18,0.009463360491500063,1.8525401162115211
2025-12-19,-0.020273561489303493,1.8149825302541054
2025-12-22,0.03322156821477146,1.8752790961915606
2025-12-23,0.04833850759206953,1.9659272890200656
2025-12-24,-0.01008255355660411,1.9461057218401312
2025-12-25,-0.005199319258339639,1.9359872968818028
2025-12-26,0.0234303258559783,1.981348110100778
2025-12-29,-0.002343141313373617,1.976705531487826
2025-12-30,0.004958064326713054,1.986506164667912
2025-12-31,0.016255148818534414,2.0187971180035253
2026-01-05,-0.0052599566454319055,2.008178332686904
2026-01-06,0.007968569357875079,2.0241806410139014
2026-01-07,0.01994789361480678,2.064558781097998
2026-01-08,0.008385073311281691,2.0818702578329553
2026-01-09,-0.006087808502304013,2.069196230376626
2026-01-12,0.029902592141942734,2.1310705613152234
2026-01-13,-0.010864797260840895,2.1079169117179872
2026-01-14,0.01954347994044836,2.1491129435982796
2026-01-15,0.005449586118516951,2.1608247196628376
2026-01-16,-0.0024530903340022163,2.1555240214295597
2026-01-19,0.014609956610490075,2.1870161338555145
2026-01-20,0.00288583048740897,2.1933274916910497
2026-01-21,0.003990031886381543,2.202078938320174
2026-01-22,-0.020066657232033342,2.1578905750670234
2026-01-23,-0.011052117967623296,2.1340413138701604
2026-01-26,-0.002703096371068867,2.128272794538927
2026-01-27,-0.042884655787534566,2.037002548323151
2026-01-28,-0.0056996339665277155,2.025392379408825
2026-01-29,0.04340834398857418,2.1133113085260398
2026-01-30,0.03152265149370759,2.1799284844024176
2026-02-02,-0.020377638778783957,2.1355066891836834
2026-02-03,0.02192273156354986,2.1823228290828225
2026-02-04,0.017417713096814794,2.220333902004416
2026-02-05,-0.0005687622746187709,2.2190710598438987
2026-02-06,7.879994200660559e-05,2.219245922514723
2026-02-09,0.03157910139581912,2.289327714524074
2026-02-10,0.025644527376868387,2.34803644177381
2026-02-11,0.007405485372694911,2.3654247912979205
2026-02-12,0.025449038451949735,2.4256225777668563
2026-02-13,-0.0038192368084971513,2.4163585507343273
2026-02-24,0.004356419553197634,2.4268852223722823
2026-02-25,0.004902422989385969,2.4387828402790412
2026-02-26,-0.015049041073848244,2.4020814971454856
2026-02-27,-0.020105745821082197,2.3537858571223538
2026-03-02,0.018794205815830436,2.398023392967502
2026-03-03,-0.015248784880031306,2.3614564501108575
2026-03-04,0.038975557010183466,2.453495530609219
2026-03-05,0.039543074244084334,2.5505142865336285
2026-03-06,0.004595624321206894,2.5622354920204082
2026-03-09,0.015469474607001633,2.6018719289013763
2026-03-10,-0.015605981803829494,2.561267162923047
2026-03-11,-0.0027880163466524853,2.5541263082046735
2026-03-12,0.0018160486269380286,2.558764725779715
2026-03-13,-0.0020703467740104987,2.553467195484245
2026-03-16,-0.02038992258250337,2.5014021970513594
2026-03-17,0.023245276575514676,2.5595479829484185
2026-03-18,-0.0071413721899559295,2.5412692981641327
2026-03-19,0.013369382446488724,2.575244499310809
2026-03-20,-0.013525634321402195,2.540412683924928
2026-03-23,0.04819843928761962,2.6628566104365823
2026-03-24,0.011477930370542969,2.6934206931979134
2026-03-25,-0.0046366484758022936,2.680932248246103
2026-03-26,-0.0018683639825413639,2.6759232909938464
2026-03-27,0.023448947905517385,2.7386708768435217
2026-03-30,-0.00704475443463508,2.7193776130388727
2026-03-31,0.01456075962486222,2.7589738167915634
2026-04-01,-0.016855200095149733,2.7124707610522627
2026-04-02,-0.006747202455640439,2.694169171672438
2026-04-03,0.02619861096060006,2.764752661663126
2026-04-07,0.03001275550114592,2.847730507318764
2026-04-08,-0.014438184353139726,2.8066144492660356
2026-04-09,0.03556761426959152,2.906439029400992
2026-04-10,0.005878312704969992,2.9235239868737404
2026-04-13,-0.006681364110014863,2.9039908586330747
2026-04-14,0.00805004515388709,2.9273681161715466
2026-04-15,0.013174313075857449,2.965934180222274
2026-04-16,-0.0014005417116961221,2.961780265688727
2026-04-17,-0.002799364534439617,2.953489163054155
2026-04-20,0.015919604895330133,3.000507543592616
2026-04-21,-0.007850333839297183,2.9769525576880844
2026-04-22,0.026418319952266494,3.0555986428398065
2026-04-23,0.024162685341841798,3.129430111377703
2026-04-24,0.03380243338941615,3.2352124642643814
2026-04-27,0.02090630920283958,3.302848816379173
2026-04-28,0.012137611995572156,3.342937513792418
2026-04-29,0.032119292583328296,3.4503103018857004
2026-04-30,-0.005334163437347281,3.431905782825879
2026-05-06,-0.020645847833641304,3.3610511782542623
2026-05-07,-0.0002077620514028683,3.3603528793665984
2026-05-08,-0.018110369720520655,3.2994956463298535
2026-05-11,-0.024276624017006806,3.219395031078153
2026-05-12,-0.0016898875050735153,3.213954615641238
2026-05-13,-0.019566726508964058,3.1510680446647634
2026-05-14,-0.04282467679799297,3.0161245740835114
2026-05-15,-0.0016135265566319928,3.0112579769851173
2026-05-18,-0.0019475949342982338,3.005393266203276
2026-05-19,0.0024233275478880456,3.0126763184975034
2026-05-20,0.009390979850617018,3.040968301100945
2026-05-21,0.00488184522586519,3.055813837683682
2026-05-22,0.000727239866832399,3.0580361473320634
2026-05-25,0.002361687904851841,3.065258274313817
2026-05-26,0.019215136511515542,3.12415763049781
2026-05-27,-0.020035016202188137,3.0615650817525966
2026-05-28,0.0721898160152181,3.2825789017229328
2026-05-29,0.03974049762026112,3.4130302207551724
