,daily_ret,equity
2025-12-01,-0.01126364226351437,1.7045795128449623
2025-12-02,0.023493675970455884,1.7446263515856193
2025-12-03,0.03823716274065882,1.8113359133128404
2025-12-04,0.021852276842373224,1.8509177271450856
2025-12-05,-0.0077988377748591685,1.8364827200564702
2025-12-08,0.014091554831565635,1.8623616170033688
2025-12-09,0.018609298351818352,1.8970188599731594
2025-12-10,0.009687682091671857,1.9153965756104852
2025-12-11,0.027679541466012647,1.9684138745489543
2025-12-12,0.003747433103299327,1.9757903738634328
2025-12-15,0.003823861485238678,1.9833455225769543
2025-12-16,0.016036725953992914,2.0151518911946
2025-12-17,0.005976002115697001,2.0271944431598294
2025-12-18,0.0013832607398279661,2.0299985816450494
2025-12-19,-0.018269461390047058,1.992911600935835
2025-12-22,-0.014068569093956571,1.9648741863799215
2025-12-23,0.003238084331870319,1.9712366146969347
2025-12-24,-0.006849223613883826,1.957735174327
2025-12-25,-0.03432865425550445,1.8905287604036887
2025-12-26,-0.009371356695670217,1.8728119410465225
2025-12-29,-0.020633547517588058,1.8341691868694328
2025-12-30,0.014575840227222858,1.860903743886937
2025-12-31,1.2062199597050877e-07,1.8609039683528608
2026-01-05,-0.01361830216873797,1.835561615804828
2026-01-06,-0.010998861961744884,1.8153725269703131
2026-01-07,0.012562293596450506,1.8381777696410444
2026-01-08,-0.00027089250640985676,1.8376798210577994
2026-01-09,-0.013785353595424352,1.8123467549293415
2026-01-12,0.024059494304993035,1.8559509013582365
2026-01-13,-0.009482012270500561,1.8383527521381111
2026-01-14,0.018635113725284803,1.872610664741395
2026-01-15,-0.0025138641195554066,1.8679031759814047
2026-01-16,0.020509721442174635,1.9062133498017364
2026-01-19,0.0006572785376244413,1.9074662629246943
2026-01-20,-0.03965712452526975,1.831821635808139
2026-01-21,-0.02211254368049531,1.791315399871455
2026-01-22,-0.03159772130892519,1.734713915089931
2026-01-23,-0.001886122351997286,1.7314420324003592
2026-01-26,0.02843594188554187,1.7806772174118801
2026-01-27,-0.029501853098178755,1.7281439397285212
2026-01-28,-0.021496054960725795,1.6909956626200717
2026-01-29,0.04458535851180464,1.7663893104798942
2026-01-30,0.019007077735697375,1.7999632094156905
2026-02-02,-0.026875387205756503,1.7515885012065275
2026-02-03,0.02582945758857449,1.7968310821110762
2026-02-04,0.013326429574375978,1.8207764249838794
2026-02-05,-0.0007090291045037745,1.8194854415057715
2026-02-06,-0.02452903966042034,1.774855210949519
2026-02-09,-0.011552327044983345,1.7543515030951373
2026-02-10,0.023268120231209978,1.7951719647969588
2026-02-11,-0.03317545335984342,1.735616321005939
2026-02-12,0.026030020356123944,1.7807944491721444
2026-02-13,0.043340237031624075,1.8579745027038654
2026-02-24,-0.011964330060374295,1.8357450825097565
2026-02-25,0.0015351185914186296,1.8385631689150224
2026-02-26,0.004629473289368827,1.8470747479963316
2026-02-27,-0.052776539646093794,1.7495925343294045
2026-03-02,0.044109090827702875,1.826765470337611
2026-03-03,-0.019561857607742136,1.7910305443241268
2026-03-04,0.06185282756068352,1.9018108477381241
2026-03-05,0.007623828877503325,1.9163099281986589
2026-03-06,-0.005788393696737258,1.9052175718892788
2026-03-09,-0.025691797945320824,1.8562691069904247
2026-03-10,-0.0229497005594088,1.8136682868273133
2026-03-11,0.0008236598473409179,1.8151621325715688
2026-03-12,0.009055662496569396,1.8315996282206901
2026-03-13,-0.03454528815437286,1.7683264912803642
2026-03-16,-0.03654297194066496,1.7037065859275715
2026-03-17,0.021524765493363542,1.7403784706591614
2026-03-18,-0.00029712582760481245,1.7398613592657213
2026-03-19,-0.012717656049740754,1.7177344009243454
2026-03-20,-0.02941447739067591,1.66720814122517
2026-03-23,-0.006765855609073077,1.6559280516713695
2026-03-24,0.009177721728628265,1.6711256985322387
2026-03-25,0.03395924146398428,1.7278758596453643
2026-03-26,0.006203344994199435,1.7385944697098934
2026-03-27,-0.030784724846109633,1.6850723173409066
2026-03-30,0.002028891091560338,1.6884911455541942
2026-03-31,0.009461640868094437,1.7044670423823856
2026-04-01,-0.021715335246284363,1.6674539691408092
2026-04-02,0.008831053795376988,1.6821793448436066
2026-04-03,-0.03270867827788306,1.627157481847417
2026-04-07,0.031948618487050245,1.6791429154533097
2026-04-08,-0.010267961108835433,1.6619015413012586
2026-04-09,0.02263609256562859,1.6995204984251147
2026-04-10,-0.02813452380019463,1.6517052985132545
2026-04-13,-0.016333449128518203,1.6247272540446844
2026-04-14,-0.026207162375197098,1.5821477630825274
2026-04-15,-0.02697933120805149,1.539462474562246
2026-04-16,-0.04131077607147391,1.475866085005168
2026-04-17,-0.0015102412984850907,1.4736371710925595
2026-04-20,0.017725630215671265,1.4997583186594141
2026-04-21,-0.013744471961079394,1.4791449325002042
2026-04-22,-0.0033053138899416844,1.4742558942095743
2026-04-23,0.0019054832187464085,1.4770650640761285
2026-04-24,0.03547657213198923,1.5294662693654664
2026-04-27,-0.01515656666648961,1.5062848118896817
2026-04-28,-0.04389038557552611,1.4401733907092846
2026-04-29,0.016775471407477836,1.4643329782469388
2026-04-30,-0.051261677672463465,1.3892688131108857
2026-05-06,-0.017764721572013406,1.3645888394572894
2026-05-07,-0.024627594742942006,1.3309822985283937
2026-05-08,0.003209247600181266,1.3352537502758297
2026-05-11,-0.008960989837064445,1.323288554989706
2026-05-12,-0.030258191393161736,1.283248236624447
2026-05-13,0.032358680867439614,1.3247724567870822
2026-05-14,-0.0004981649096005717,1.3241125016359057
2026-05-15,-0.0011119131272921733,1.322640203563325
2026-05-18,-0.010342752515274844,1.3089604632711167
2026-05-19,-0.042964482033231964,1.2527216549646938
2026-05-20,-0.023907765590746123,1.2227718792873463
2026-05-21,-0.02734551297808953,1.1893345549930512
2026-05-22,-0.024394944474518697,1.1603208045623692
2026-05-25,-0.01954562229967318,1.1376416123699402
2026-05-26,-0.004798555094647337,1.1321825764150197
2026-05-27,-0.045999092111341955,1.0801032057956488
2026-05-28,-0.026058866164610527,1.0519569409118532
2026-05-29,0.07749933496706786,1.1334829042465129
